"route_id","service_id","trip_id","trip_headsign","block_id","direction_id","shape_id"
"01","14905100","770394","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770395","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770396","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770397","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770398","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770399","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770400","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770401","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770402","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770403","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770404","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770405","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770406","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770407","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770408","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770409","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770410","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770411","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770412","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770413","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770414","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770415","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770416","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770417","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770418","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770419","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770420","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770421","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770422","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770423","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770424","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770425","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770426","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770427","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770428","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770429","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770430","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770431","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770432","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770433","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905100","770434","1 DOWNTOWN LOOP/ CAMPBELL CENTER","7024","0","27589"
"01","14905100","770435","1 DOWNTOWN LOOP/PEARL STREET","7024","1","27540"
"01","14905200","767745","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767746","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767747","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767748","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767749","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767750","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767751","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767752","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767753","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767754","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767755","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767756","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767757","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767758","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767759","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767760","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767761","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767762","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767763","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767764","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767765","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767766","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767767","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767768","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767769","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767770","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767771","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767772","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767773","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767774","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767775","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767776","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905200","767777","1 DOWNTOWN LOOP/ CAMPBELL CENTER","1018","0","27589"
"01","14905200","767778","1 DOWNTOWN LOOP/PEARL STREET","1018","1","27540"
"01","14905300","768805","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768806","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768807","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768808","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768809","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768810","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768811","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768812","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768813","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768814","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768815","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768816","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768817","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768818","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768819","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768820","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768821","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768822","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768823","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768824","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768825","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768826","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768827","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768828","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768829","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768830","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768831","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768832","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768833","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768834","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768835","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768836","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768837","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768838","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768839","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768840","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768841","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768842","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768843","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768844","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"01","14905300","768845","1 DOWNTOWN LOOP/ CAMPBELL CENTER","43","0","27589"
"01","14905300","768846","1 DOWNTOWN LOOP/PEARL STREET","43","1","27540"
"103","14905100","770790","EmX GATEWAY <> to SPFLD STATION","7901","0","27592"
"103","14905100","770791","103 EmX WEST 11TH <> COMMERCE STATION","7901","1","27543"
"103","14905100","770792","EmX EUGENE STATION","7901","0","27593"
"103","14905100","770793","103 EmX WEST 11TH <> COMMERCE STATION","7901","1","27544"
"103","14905100","770794","EmX EUGENE STATION","7901","0","27591"
"103","14905100","770795","103 EmX WEST 11TH <> COMMERCE STATION","7901","1","27543"
"103","14905100","770796","EmX EUGENE STATION","7901","0","27593"
"103","14905100","770797","103 EmX WEST 11TH <> COMMERCE STATION","7901","1","27544"
"103","14905100","770798","EmX EUGENE STATION","7901","0","27591"
"103","14905100","770799","103 EmX WEST 11TH <> COMMERCE STATION","7901","1","27543"
"103","14905100","770800","EmX EUGENE STATION","7901","0","27593"
"103","14905100","770801","103 EmX WEST 11TH <> COMMERCE STATION","7901","1","27544"
"103","14905100","770802","EmX EUGENE STATION","7901","0","27591"
"103","14905100","770803","103 EmX WEST 11TH <> COMMERCE STATION","7901","1","27543"
"103","14905100","770804","103 EmX WEST 11TH <> COMMERCE STATION","7902","1","27546"
"103","14905100","770805","EmX EUGENE STATION","7902","0","27591"
"103","14905100","770806","103 EmX WEST 11TH <> COMMERCE STATION","7902","1","27543"
"103","14905100","770807","EmX EUGENE STATION","7902","0","27593"
"103","14905100","770808","103 EmX WEST 11TH <> COMMERCE STATION","7902","1","27544"
"103","14905100","770809","EmX EUGENE STATION","7902","0","27591"
"103","14905100","770810","103 EmX WEST 11TH <> COMMERCE STATION","7902","1","27543"
"103","14905100","770811","EmX EUGENE STATION","7902","0","27593"
"103","14905100","770812","103 EmX WEST 11TH <> COMMERCE STATION","7902","1","27544"
"103","14905100","770813","EmX EUGENE STATION","7902","0","27591"
"103","14905100","770814","103 EmX WEST 11TH <> COMMERCE STATION","7902","1","27543"
"103","14905100","770815","EmX EUGENE STATION","7902","0","27593"
"103","14905100","770816","103 EmX WEST 11TH <> COMMERCE STATION","7902","1","27544"
"103","14905100","770817","EmX EUGENE STATION","7902","0","27593"
"103","14905100","770818","103 EmX WEST 11TH <> COMMERCE STATION","7902","1","27544"
"103","14905100","770819","EmX EUGENE STATION","7903","0","27591"
"103","14905100","770820","103 EmX WEST 11TH <> COMMERCE STATION","7903","1","27543"
"103","14905100","770821","EmX EUGENE STATION","7903","0","27593"
"103","14905100","770822","103 EmX WEST 11TH <> COMMERCE STATION","7903","1","27544"
"103","14905100","770823","EmX EUGENE STATION","7903","0","27591"
"103","14905100","770824","103 EmX WEST 11TH <> COMMERCE STATION","7903","1","27543"
"103","14905100","770825","EmX EUGENE STATION","7903","0","27593"
"103","14905100","770826","103 EmX WEST 11TH <> COMMERCE STATION","7903","1","27544"
"103","14905100","770827","EmX EUGENE STATION","7903","0","27591"
"103","14905100","770828","103 EmX WEST 11TH <> COMMERCE STATION","7903","1","27543"
"103","14905100","770829","EmX EUGENE STATION","7903","0","27593"
"103","14905100","770830","103 EmX WEST 11TH <> COMMERCE STATION","7903","1","27544"
"103","14905100","770831","EmX EUGENE STATION","7903","0","27591"
"103","14905100","770832","EmX EUGENE STATION","7903","1","27545"
"103","14905100","770833","EmX GATEWAY/RIVERBEND","7904","0","27590"
"103","14905100","770834","103 EmX WEST 11TH <> COMMERCE STATION","7904","1","27544"
"103","14905100","770835","EmX EUGENE STATION","7904","0","27591"
"103","14905100","770836","103 EmX WEST 11TH <> COMMERCE STATION","7904","1","27543"
"103","14905100","770837","EmX EUGENE STATION","7904","0","27593"
"103","14905100","770838","103 EmX WEST 11TH <> COMMERCE STATION","7904","1","27544"
"103","14905100","770839","EmX EUGENE STATION","7904","0","27591"
"103","14905100","770840","103 EmX WEST 11TH <> COMMERCE STATION","7904","1","27543"
"103","14905100","770841","EmX EUGENE STATION","7904","0","27593"
"103","14905100","770842","103 EmX WEST 11TH <> COMMERCE STATION","7904","1","27544"
"103","14905100","770843","EmX EUGENE STATION","7904","0","27591"
"103","14905100","770844","103 EmX WEST 11TH <> COMMERCE STATION","7904","1","27543"
"103","14905100","770845","EmX EUGENE STATION","7904","0","27593"
"103","14905100","770846","103 EmX WEST 11TH <> COMMERCE STATION","7904","1","27544"
"103","14905100","770847","EmX EUGENE STATION","7904","0","27591"
"103","14905100","770848","EmX EUGENE STATION","7904","1","27545"
"103","14905100","770849","EmX EUGENE STATION","7905","0","27593"
"103","14905100","770850","103 EmX WEST 11TH <> COMMERCE STATION","7905","1","27544"
"103","14905100","770851","EmX EUGENE STATION","7905","0","27591"
"103","14905100","770852","103 EmX WEST 11TH <> COMMERCE STATION","7905","1","27543"
"103","14905100","770853","EmX EUGENE STATION","7905","0","27593"
"103","14905100","770854","103 EmX WEST 11TH <> COMMERCE STATION","7905","1","27544"
"103","14905100","770855","EmX EUGENE STATION","7905","0","27591"
"103","14905100","770856","103 EmX WEST 11TH <> COMMERCE STATION","7905","1","27543"
"103","14905100","770857","EmX EUGENE STATION","7905","0","27593"
"103","14905100","770858","103 EmX WEST 11TH <> COMMERCE STATION","7905","1","27544"
"103","14905100","770859","EmX EUGENE STATION","7905","0","27591"
"103","14905100","770860","103 EmX WEST 11TH <> COMMERCE STATION","7905","1","27543"
"103","14905100","770861","EmX EUGENE STATION","7905","0","27593"
"103","14905100","770862","103 EmX WEST 11TH <> COMMERCE STATION","7905","1","27544"
"103","14905100","770863","EmX GATEWAY <> to SPFLD STATION","7906","0","27592"
"103","14905100","770864","103 EmX WEST 11TH <> COMMERCE STATION","7906","1","27543"
"103","14905100","770865","EmX EUGENE STATION","7906","0","27593"
"103","14905100","770866","103 EmX WEST 11TH <> COMMERCE STATION","7906","1","27544"
"103","14905100","770867","EmX EUGENE STATION","7906","0","27591"
"103","14905100","770868","103 EmX WEST 11TH <> COMMERCE STATION","7906","1","27543"
"103","14905100","770869","EmX EUGENE STATION","7906","0","27593"
"103","14905100","770870","103 EmX WEST 11TH <> COMMERCE STATION","7906","1","27544"
"103","14905100","770871","EmX EUGENE STATION","7906","0","27591"
"103","14905100","770872","103 EmX WEST 11TH <> COMMERCE STATION","7906","1","27543"
"103","14905100","770873","EmX EUGENE STATION","7906","0","27593"
"103","14905100","770874","103 EmX WEST 11TH <> COMMERCE STATION","7906","1","27544"
"103","14905100","770875","EmX EUGENE STATION","7906","0","27591"
"103","14905100","770876","103 EmX WEST 11TH <> COMMERCE STATION","7906","1","27543"
"103","14905100","770877","EmX EUGENE STATION","7907","0","27591"
"103","14905100","770878","103 EmX WEST 11TH <> COMMERCE STATION","7907","1","27543"
"103","14905100","770879","EmX EUGENE STATION","7907","0","27593"
"103","14905100","770880","103 EmX WEST 11TH <> COMMERCE STATION","7907","1","27544"
"103","14905100","770881","EmX EUGENE STATION","7907","0","27591"
"103","14905100","770882","103 EmX WEST 11TH <> COMMERCE STATION","7907","1","27543"
"103","14905100","770883","EmX EUGENE STATION","7907","0","27593"
"103","14905100","770884","103 EmX WEST 11TH <> COMMERCE STATION","7907","1","27544"
"103","14905100","770885","EmX EUGENE STATION","7907","0","27591"
"103","14905100","770886","103 EmX WEST 11TH <> COMMERCE STATION","7907","1","27543"
"103","14905100","770887","EmX EUGENE STATION","7907","0","27593"
"103","14905100","770888","103 EmX WEST 11TH <> COMMERCE STATION","7907","1","27544"
"103","14905100","770889","EmX EUGENE STATION","7907","0","27591"
"103","14905100","770890","EmX EUGENE STATION","7907","1","27545"
"103","14905100","770891","EmX GATEWAY/RIVERBEND","7908","0","27590"
"103","14905100","770892","103 EmX WEST 11TH <> COMMERCE STATION","7908","1","27544"
"103","14905100","770893","EmX EUGENE STATION","7908","0","27591"
"103","14905100","770894","103 EmX WEST 11TH <> COMMERCE STATION","7908","1","27543"
"103","14905100","770895","EmX EUGENE STATION","7908","0","27593"
"103","14905100","770896","103 EmX WEST 11TH <> COMMERCE STATION","7908","1","27544"
"103","14905100","770897","EmX EUGENE STATION","7908","0","27591"
"103","14905100","770898","103 EmX WEST 11TH <> COMMERCE STATION","7908","1","27543"
"103","14905100","770899","EmX EUGENE STATION","7908","0","27593"
"103","14905100","770900","103 EmX WEST 11TH <> COMMERCE STATION","7908","1","27544"
"103","14905100","770901","EmX EUGENE STATION","7908","0","27591"
"103","14905100","770902","103 EmX WEST 11TH <> COMMERCE STATION","7908","1","27543"
"103","14905100","770903","EmX EUGENE STATION","7908","0","27593"
"103","14905100","770904","103 EmX WEST 11TH <> COMMERCE STATION","7908","1","27544"
"103","14905100","770905","EmX EUGENE STATION","7908","0","27593"
"103","14905100","770906","EmX SPFLD STATION","7908","1","27541"
"103","14905100","770907","EmX EUGENE STATION","7909","0","27593"
"103","14905100","770908","103 EmX WEST 11TH <> COMMERCE STATION","7909","1","27544"
"103","14905100","770909","EmX EUGENE STATION","7909","0","27591"
"103","14905100","770910","103 EmX WEST 11TH <> COMMERCE STATION","7909","1","27543"
"103","14905100","770911","EmX EUGENE STATION","7909","0","27593"
"103","14905100","770912","103 EmX WEST 11TH <> COMMERCE STATION","7909","1","27544"
"103","14905100","770913","EmX EUGENE STATION","7909","0","27591"
"103","14905100","770914","103 EmX WEST 11TH <> COMMERCE STATION","7909","1","27543"
"103","14905100","770915","EmX EUGENE STATION","7909","0","27593"
"103","14905100","770916","103 EmX WEST 11TH <> COMMERCE STATION","7909","1","27544"
"103","14905100","770917","EmX EUGENE STATION","7909","0","27591"
"103","14905100","770918","103 EmX WEST 11TH <> COMMERCE STATION","7909","1","27543"
"103","14905200","768180","103 EmX WEST 11TH <> COMMERCE STATION","1901","1","27544"
"103","14905200","768181","EmX EUGENE STATION","1901","0","27593"
"103","14905200","768182","103 EmX WEST 11TH <> COMMERCE STATION","1901","1","27544"
"103","14905200","768183","EmX EUGENE STATION","1901","0","27591"
"103","14905200","768184","103 EmX WEST 11TH <> COMMERCE STATION","1901","1","27543"
"103","14905200","768185","EmX EUGENE STATION","1901","0","27593"
"103","14905200","768186","103 EmX WEST 11TH <> COMMERCE STATION","1901","1","27544"
"103","14905200","768187","EmX EUGENE STATION","1901","0","27591"
"103","14905200","768188","103 EmX WEST 11TH <> COMMERCE STATION","1901","1","27543"
"103","14905200","768189","EmX EUGENE STATION","1901","0","27593"
"103","14905200","768190","103 EmX WEST 11TH <> COMMERCE STATION","1901","1","27544"
"103","14905200","768191","EmX EUGENE STATION","1901","0","27591"
"103","14905200","768192","EmX SPFLD STATION","1901","1","27542"
"103","14905200","768193","EmX GATEWAY <> to SPFLD STATION","1902","0","27592"
"103","14905200","768194","103 EmX WEST 11TH <> COMMERCE STATION","1902","1","27543"
"103","14905200","768195","EmX EUGENE STATION","1902","0","27593"
"103","14905200","768196","103 EmX WEST 11TH <> COMMERCE STATION","1902","1","27544"
"103","14905200","768197","EmX EUGENE STATION","1902","0","27591"
"103","14905200","768198","103 EmX WEST 11TH <> COMMERCE STATION","1902","1","27543"
"103","14905200","768199","EmX EUGENE STATION","1902","0","27593"
"103","14905200","768200","103 EmX WEST 11TH <> COMMERCE STATION","1902","1","27544"
"103","14905200","768201","EmX EUGENE STATION","1902","0","27591"
"103","14905200","768202","103 EmX WEST 11TH <> COMMERCE STATION","1902","1","27543"
"103","14905200","768203","EmX EUGENE STATION","1902","0","27593"
"103","14905200","768204","103 EmX WEST 11TH <> COMMERCE STATION","1902","1","27544"
"103","14905200","768205","EmX SPFLD STATION","1902","0","27595"
"103","14905200","768206","EmX EUGENE STATION","1903","0","27591"
"103","14905200","768207","103 EmX WEST 11TH <> COMMERCE STATION","1903","1","27543"
"103","14905200","768208","EmX EUGENE STATION","1903","0","27593"
"103","14905200","768209","103 EmX WEST 11TH <> COMMERCE STATION","1903","1","27544"
"103","14905200","768210","EmX EUGENE STATION","1903","0","27591"
"103","14905200","768211","103 EmX WEST 11TH <> COMMERCE STATION","1903","1","27543"
"103","14905200","768212","EmX EUGENE STATION","1903","0","27593"
"103","14905200","768213","103 EmX WEST 11TH <> COMMERCE STATION","1903","1","27544"
"103","14905200","768214","EmX EUGENE STATION","1903","0","27591"
"103","14905200","768215","103 EmX WEST 11TH <> COMMERCE STATION","1903","1","27543"
"103","14905200","768216","EmX EUGENE STATION","1903","0","27593"
"103","14905200","768217","103 EmX WEST 11TH <> COMMERCE STATION","1903","1","27544"
"103","14905200","768218","EmX GATEWAY/RIVERBEND","1904","0","27590"
"103","14905200","768219","103 EmX WEST 11TH <> COMMERCE STATION","1904","1","27544"
"103","14905200","768220","EmX EUGENE STATION","1904","0","27591"
"103","14905200","768221","103 EmX WEST 11TH <> COMMERCE STATION","1904","1","27543"
"103","14905200","768222","EmX EUGENE STATION","1904","0","27593"
"103","14905200","768223","103 EmX WEST 11TH <> COMMERCE STATION","1904","1","27544"
"103","14905200","768224","EmX EUGENE STATION","1904","0","27591"
"103","14905200","768225","103 EmX WEST 11TH <> COMMERCE STATION","1904","1","27543"
"103","14905200","768226","EmX EUGENE STATION","1904","0","27593"
"103","14905200","768227","103 EmX WEST 11TH <> COMMERCE STATION","1904","1","27544"
"103","14905200","768228","EmX EUGENE STATION","1904","0","27591"
"103","14905200","768229","103 EmX WEST 11TH <> COMMERCE STATION","1904","1","27543"
"103","14905200","768230","EmX EUGENE STATION","1905","0","27593"
"103","14905200","768231","103 EmX WEST 11TH <> COMMERCE STATION","1905","1","27544"
"103","14905200","768232","EmX EUGENE STATION","1905","0","27591"
"103","14905200","768233","103 EmX WEST 11TH <> COMMERCE STATION","1905","1","27543"
"103","14905200","768234","EmX EUGENE STATION","1905","0","27593"
"103","14905200","768235","103 EmX WEST 11TH <> COMMERCE STATION","1905","1","27544"
"103","14905200","768236","EmX EUGENE STATION","1905","0","27591"
"103","14905200","768237","103 EmX WEST 11TH <> COMMERCE STATION","1905","1","27543"
"103","14905200","768238","EmX EUGENE STATION","1905","0","27593"
"103","14905200","768239","103 EmX WEST 11TH <> COMMERCE STATION","1905","1","27544"
"103","14905200","768240","EmX EUGENE STATION","1905","0","27591"
"103","14905200","768241","103 EmX WEST 11TH <> COMMERCE STATION","1905","1","27543"
"103","14905200","768242","EmX GATEWAY <> to SPFLD STATION","1906","0","27592"
"103","14905200","768243","103 EmX WEST 11TH <> COMMERCE STATION","1906","1","27543"
"103","14905200","768244","EmX EUGENE STATION","1906","0","27593"
"103","14905200","768245","103 EmX WEST 11TH <> COMMERCE STATION","1906","1","27544"
"103","14905200","768246","EmX EUGENE STATION","1906","0","27591"
"103","14905200","768247","103 EmX WEST 11TH <> COMMERCE STATION","1906","1","27543"
"103","14905200","768248","EmX EUGENE STATION","1906","0","27593"
"103","14905200","768249","103 EmX WEST 11TH <> COMMERCE STATION","1906","1","27544"
"103","14905200","768250","EmX EUGENE STATION","1906","0","27591"
"103","14905200","768251","103 EmX WEST 11TH <> COMMERCE STATION","1906","1","27543"
"103","14905200","768252","EmX EUGENE STATION","1906","0","27593"
"103","14905200","768253","103 EmX WEST 11TH <> COMMERCE STATION","1906","1","27544"
"103","14905200","768254","EmX EUGENE STATION","1907","0","27591"
"103","14905200","768255","103 EmX WEST 11TH <> COMMERCE STATION","1907","1","27543"
"103","14905200","768256","EmX EUGENE STATION","1907","0","27593"
"103","14905200","768257","103 EmX WEST 11TH <> COMMERCE STATION","1907","1","27544"
"103","14905200","768258","EmX EUGENE STATION","1907","0","27591"
"103","14905200","768259","103 EmX WEST 11TH <> COMMERCE STATION","1907","1","27543"
"103","14905200","768260","EmX EUGENE STATION","1907","0","27593"
"103","14905200","768261","103 EmX WEST 11TH <> COMMERCE STATION","1907","1","27544"
"103","14905200","768262","EmX EUGENE STATION","1907","0","27591"
"103","14905200","768263","103 EmX WEST 11TH <> COMMERCE STATION","1907","1","27543"
"103","14905200","768264","EmX EUGENE STATION","1907","0","27593"
"103","14905200","768265","EmX SPFLD STATION","1907","1","27541"
"103","14905200","768266","EmX GATEWAY/RIVERBEND","1908","0","27590"
"103","14905200","768267","103 EmX WEST 11TH <> COMMERCE STATION","1908","1","27544"
"103","14905200","768268","EmX EUGENE STATION","1908","0","27591"
"103","14905200","768269","103 EmX WEST 11TH <> COMMERCE STATION","1908","1","27543"
"103","14905200","768270","EmX EUGENE STATION","1908","0","27593"
"103","14905200","768271","103 EmX WEST 11TH <> COMMERCE STATION","1908","1","27544"
"103","14905200","768272","EmX EUGENE STATION","1908","0","27591"
"103","14905200","768273","103 EmX WEST 11TH <> COMMERCE STATION","1908","1","27543"
"103","14905200","768274","EmX EUGENE STATION","1908","0","27593"
"103","14905200","768275","103 EmX WEST 11TH <> COMMERCE STATION","1908","1","27544"
"103","14905200","768276","EmX EUGENE STATION","1908","0","27591"
"103","14905200","768277","103 EmX WEST 11TH <> COMMERCE STATION","1908","1","27543"
"103","14905200","768278","EmX EUGENE STATION","1909","0","27591"
"103","14905200","768279","103 EmX WEST 11TH <> COMMERCE STATION","1909","1","27543"
"103","14905200","768280","EmX EUGENE STATION","1909","0","27593"
"103","14905200","768281","103 EmX WEST 11TH <> COMMERCE STATION","1909","1","27544"
"103","14905200","768282","EmX EUGENE STATION","1909","0","27591"
"103","14905200","768283","103 EmX WEST 11TH <> COMMERCE STATION","1909","1","27543"
"103","14905200","768284","EmX EUGENE STATION","1909","0","27593"
"103","14905200","768285","103 EmX WEST 11TH <> COMMERCE STATION","1909","1","27544"
"103","14905200","768286","EmX EUGENE STATION","1909","0","27591"
